Date,BTC,ETH,SNT,EUR
29/11/2021,57213.04314,4298.53108,0.1070197567,0.88784
28/11/2021,54819.26739,4099.295458,0.09100935892,0.8835
27/11/2021,53559.31318,4042.297963,0.09384270544,0.8835
26/11/2021,58913.59806,4524.33246,0.09607406264,0.884325
25/11/2021,57193.1442,4276.9243,0.09198276841,0.89168
24/11/2021,57531.14977,4345.398588,0.08909919688,0.8931
23/11/2021,56257.89896,4098.833946,0.08934181001,0.88778
22/11/2021,58711.91337,4280.027888,0.08878625323,0.88815
21/11/2021,59669.73598,4417.183082,0.09409071971,0.8865
20/11/2021,58068.7452,4300.913881,0.08901776167,0.8865
19/11/2021,56959.90007,4006.803096,0.08777409043,0.883795
18/11/2021,60347.5863,4291.5766,0.08459142515,0.880476
17/11/2021,60110.70413,4222.071862,0.09249913221,0.883945
16/11/2021,63609.9984,4571.8677,0.08865824868,0.8821
15/11/2021,65499.74201,4634.11355,0.0937162249,0.875835
14/11/2021,64385.1823,4655.0937,0.09271026281,0.87389
13/11/2021,64173.73874,4677.051357,0.09353503245,0.87389
12/11/2021,64774.2645,4727.829421,0.09284008265,0.873585
11/11/2021,64933.59977,4642.050924,0.09510269975,0.87203
10/11/2021,66929.45112,4739.446434,0.09561783334,0.868045
09/11/2021,67510.91942,4817.782387,0.1025109573,0.863165
08/11/2021,63278.23164,4623.573969,0.09676605826,0.862745
07/11/2021,61454.05234,4521.470284,0.09479829298,0.864735
06/11/2021,60958.66574,4485.262594,0.09405061495,0.864735
05/11/2021,61419.26964,4537.561461,0.09617280823,0.864735
04/11/2021,62906.69418,4603.645402,0.09650335074,0.866455
03/11/2021,63167.43465,4585.91115,0.09573534063,0.863505
02/11/2021,60939.35966,4330.602976,0.0949464859,0.863695
01/11/2021,61290.08156,4295.127856,0.09273292306,0.862685
31/10/2021,61855.94186,4327.840655,0.09636228484,0.864975
30/10/2021,62225.01295,4414.742546,0.08888147966,0.864975
29/10/2021,60599.65957,4287.93886,0.08762337432,0.866535
28/10/2021,58437.9831,3945.3471,0.08532556923,0.855945
27/10/2021,60332.0231,4137.8404,0.08079420725,0.861585
26/10/2021,63072.74533,4221.854877,0.08833132458,0.863115
25/10/2021,60883.77302,4088.79476,0.08915118136,0.861555
24/10/2021,61330.0096,4167.6736,0.08798373845,0.8586
23/10/2021,60690.28731,3981.137704,0.08913472687,0.8586
22/10/2021,62196.96439,4067.368273,0.08782022706,0.859586
21/10/2021,65961.04976,4158.8009,0.08760074902,0.8592
20/10/2021,64252.7263,3884.143,0.09070486618,0.85789
19/10/2021,62020.0126,3756.9331,0.08707236202,0.859465
18/10/2021,61543.2647,3856.226215,0.08782515466,0.86055
17/10/2021,60867.89484,3836.379833,0.08794255705,0.862135
16/10/2021,61698.03022,3874.766891,0.09039611931,0.862135
15/10/2021,57312.38379,3791.987672,0.08947235489,0.8623
14/10/2021,57385.8884,3608.9164,0.09332758022,0.863145
13/10/2021,56030.57101,3499.203294,0.09096297681,0.863765
12/10/2021,57399.22647,3542.105961,0.08679069251,0.867285
11/10/2021,54695.9213,3429.6781,0.0919739405,0.8649
10/10/2021,54926.17141,3582.206042,0.09358370512,0.8639
09/10/2021,53962.199,3567.8012,0.0968258242,0.8639
08/10/2021,53781.69778,3592.201077,0.09940532813,0.864566
07/10/2021,55315.91067,3585.050523,0.09255742599,0.865515
06/10/2021,51500.05703,3509.940941,0.09178953083,0.866288
05/10/2021,49273.7109,3395.026,0.0884028452,0.861725
04/10/2021,48186.6468,3424.0484,0.08300237545,0.860505
03/10/2021,47674.37104,3397.249707,0.08306608457,0.8624
02/10/2021,48147.56863,3313.777141,0.08284900868,0.8624
01/10/2021,43767.70377,3007.802247,0.08198318291,0.8621
30/09/2021,41536.5941,2855.1193,0.07533471571,0.864045
29/09/2021,41004.5985,2811.9907,0.0714858804,0.861935
28/09/2021,42111.84328,2929.048132,0.06592334348,0.855945
27/09/2021,43204.9623,3066.1482,0.07174414027,0.8545
26/09/2021,42670.36335,2933.932183,0.07399575108,0.853235
25/09/2021,42803.6421,2936.397,0.07618248567,0.853235
24/09/2021,44863.4232,3159.9768,0.0773381749,0.85353
23/09/2021,43536.0381,3079.180575,0.08253202553,0.851705
22/09/2021,40718.9889,2769.0927,0.08080686102,0.852043
21/09/2021,42832.2783,2972.7091,0.07237929459,0.852765
20/09/2021,47236.5087,3334.9831,0.07856414276,0.852835
19/09/2021,48310.0679,3442.2762,0.090995118,0.852813
18/09/2021,47281.1175,3404.8274,0.09414674917,0.852813
17/09/2021,47762.1245,3577.1171,0.09400385729,0.852795
16/09/2021,48150.0101,3611.0175,0.09665193119,0.8502
15/09/2021,47068.4868,3430.0608,0.09496567658,0.847134
14/09/2021,44932.42346,3293.025718,0.09304674527,0.845916
13/09/2021,46057.4156,3417.8972,0.08988501451,0.846865
12/09/2021,45136.6393,3274.9041,0.09436952085,0.846403
11/09/2021,44852.1612,3216.9992,0.09213326877,0.846403
10/09/2021,46376.4646,3433.987,0.09010185482,0.846095
09/09/2021,46051.3805,3502.6584,0.09638511373,0.845135
08/09/2021,46778.3093,3435.37,0.09293680611,0.845895
07/09/2021,52668.6218,3937.4973,0.09371075382,0.844165
06/09/2021,51747.2295,3959.7173,0.1202979378,0.842435
05/09/2021,49914.74827,3892.892452,0.1214747166,0.841503
04/09/2021,50001.53054,3947.56638,0.1125741984,0.841503
03/09/2021,49289.8967,3795.3939,0.1047154395,0.841195
02/09/2021,48829.9747,3828.9017,0.1009622278,0.842885
01/09/2021,47131.564,3439.5209,0.09966489807,0.844005
31/08/2021,46973.534,3229.163,0.09619301099,0.846985
30/08/2021,48763.4158,3230.8939,0.09192868139,0.847709
29/08/2021,48879.928,3246.9984,0.09683870194,0.847788
28/08/2021,49042.1753,3273.9851,0.09704811211,0.847788
27/08/2021,46838.8608,3102.9291,0.09860264015,0.847415
26/08/2021,48987.1091,3231.9817,0.0958590162,0.850485
25/08/2021,47680.9414,3180.2573,0.1018814315,0.850295
24/08/2021,49540.1129,3326.254,0.1007256652,0.8514
23/08/2021,49279.95149,3248.270528,0.1065737511,0.852
22/08/2021,48845.54568,3233.67976,0.09843439393,0.85492
21/08/2021,49307.45729,3289.507085,0.09877328496,0.85492
20/08/2021,46753.2071,3186.5441,0.1001280631,0.854445
19/08/2021,44752.5042,3029.5245,0.09622549845,0.855542
18/08/2021,44681.517,3021.522,0.09254570232,0.854518
17/08/2021,45942.6024,3160.3397,0.09466438393,0.8538
16/08/2021,47056.2741,3314.0409,0.1005866619,0.849135
15/08/2021,47056.9824,3272.7754,0.1025417202,0.847716
14/08/2021,47794.48831,3328.817409,0.1024626809,0.847716
13/08/2021,44399.9813,3049.5017,0.09879769635,0.847422
12/08/2021,45554.7756,3172.4227,0.09081309487,0.851765
11/08/2021,45587.99083,3148.359506,0.09601778237,0.85151
10/08/2021,46306.06843,3171.017142,0.08937674959,0.8534
09/08/2021,43793.24565,3020.302816,0.08803602071,0.8516
08/08/2021,44598.25,3167.28,0.08546236593,0.850138
07/08/2021,42775.45633,2895.233101,0.09067870594,0.850138
06/08/2021,40863.39531,2833.986697,0.08362286807,0.850594
05/08/2021,39740.02634,2728.52268,0.08161765198,0.844715
04/08/2021,38200.89,2509.32,0.0802117857,0.844559
03/08/2021,39178.21564,2614.468964,0.07831687984,0.842638
02/08/2021,39918.95677,2566.159574,0.08179861754,0.842415
01/08/2021,41582.55976,2537.632791,0.0811856296,0.842673
31/07/2021,42278.66,2474.15,0.08225873267,0.842673
30/07/2021,39990.47,2381.44,0.08365869654,0.8432
29/07/2021,40016.36,2303.04,0.07579603612,0.841745
28/07/2021,39454.99,2300.95,0.07217242375,0.846425
27/07/2021,37292.76,2234.19,0.06822657418,0.845045
26/07/2021,35340.07,2193.54,0.06688324405,0.846655
25/07/2021,34245.83567,2189.507069,0.06610668032,0.849524
24/07/2021,33577.41288,2128.271095,0.06671217612,0.849524
23/07/2021,32293.94,2026.59,0.06690896275,0.849865
22/07/2021,32129.59,1995.33,0.06741147371,0.850224
21/07/2021,29801.49,1790.52,0.05530881642,0.847925
20/07/2021,30813.64,1821.23,0.05150718847,0.849355
19/07/2021,31771.72,1898.18,0.05523102787,0.847395
18/07/2021,31513,1904.33,0.05894508879,0.84707
17/07/2021,31382.29,1880.08,0.0599667541,0.84707
16/07/2021,31750.78,1913.53,0.05860550923,0.846925
15/07/2021,32824.58581,1997.924472,0.0621337611,0.847355
14/07/2021,32716.29421,1944.208938,0.06581170341,0.845
13/07/2021,33149.98568,2055.188057,0.06579916249,0.847125
12/07/2021,34224.74266,2147.775882,0.06717176866,0.843385
11/07/2021,33511.51654,2124.601732,0.06864152853,0.841963
10/07/2021,33813.49467,2153.280803,0.06457534315,0.841963
09/07/2021,32896.81031,2127.128068,0.06626623565,0.8426
08/07/2021,33868.69289,2319.278144,0.06324613008,0.844274
07/07/2021,34220.71217,2328.754646,0.07114295115,0.847375
06/07/2021,33691.16529,2200.304074,0.07135731042,0.846465
05/07/2021,35308.19788,2327.212601,0.071525929,0.842638
04/07/2021,34674.43979,2230.287982,0.07435257732,0.842815
03/07/2021,33803.88376,2141.332908,0.07453616603,0.842815
02/07/2021,33504.93,2115.94,0.06758409897,0.844488
01/07/2021,35019.70484,2276.911315,0.07078044824,0.8441
30/06/2021,35857.882,2165.320994,0.07812574697,0.843845
29/06/2021,34472.11,2085.95,0.08752443367,0.840505
28/06/2021,34622,1978.8,0.04874423136,0.83875
27/06/2021,32274.97,1831.96,0.04478604981,0.837795
26/06/2021,31664.78879,1821.330291,0.04143111173,0.837795
25/06/2021,34662.83097,1991.998072,0.04155203528,0.837785
24/06/2021,33612.34,1971.05,0.0461742767,0.838215
23/06/2021,32470.84,1876.98,0.04126325753,0.837705
22/06/2021,31694.01,1895.12,0.03759356456,0.837885
21/06/2021,35677.32937,2248.258928,0.04224497752,0.838975
20/06/2021,35548.68,2178.25,0.05793322841,0.842861
19/06/2021,35727.16,2231.11,0.06043435852,0.842861
18/06/2021,38026.05,2373.3,0.06355804318,0.842205
17/06/2021,38340.49131,2370.285532,0.07014414644,0.8405
16/06/2021,40160.01,2549.03,0.0704093547,0.8255
15/06/2021,40527.71,2584.61,0.07353750063,0.8246
14/06/2021,39106.54,2512.8,0.07461038837,0.825048
13/06/2021,35506.77,2375.39,0.07184834046,0.825835
12/06/2021,37328.2,2355.85,0.06961625127,0.825835
11/06/2021,36646.86,2473.3,0.07566486954,0.82648
10/06/2021,37343.28596,2613.278032,0.08214000416,0.8212
09/06/2021,33403.62668,2518.918934,0.08534065195,0.821315
08/06/2021,33566.18,2592.03,0.08088223447,0.821005
07/06/2021,35827.5,2717.42,0.0859363238,0.819908
06/06/2021,35512.37,2634.93,0.09256081472,0.821926
05/06/2021,36847.86,2690.36,0.09014308765,0.821926
04/06/2021,39192.46,2854.91,0.09410724947,0.8221
